location_id,time,temperature_2m_mean (°F),precipitation_sum (inch)
1,2020-03-31,40.9,0.142
1,2020-04-01,39.2,0.004
1,2020-04-02,38.5,0.000
1,2020-04-03,40.5,0.122
1,2020-04-04,46.2,0.024
1,2020-04-05,45.9,0.000
1,2020-04-06,41.0,0.000
1,2020-04-07,45.2,0.004
1,2020-04-08,44.0,0.252
1,2020-04-09,40.8,0.260
1,2020-04-10,34.7,0.209
1,2020-04-11,34.3,0.039
1,2020-04-12,39.5,0.000
1,2020-04-13,51.7,0.898
1,2020-04-14,39.1,0.000
1,2020-04-15,34.3,0.067
1,2020-04-16,31.1,0.098
1,2020-04-17,32.6,0.020
1,2020-04-18,36.0,0.114
1,2020-04-19,39.4,0.146
1,2020-04-20,38.4,0.106
1,2020-04-21,35.6,0.091
1,2020-04-22,30.2,0.024
1,2020-04-23,33.9,0.000
1,2020-04-24,43.2,0.020
1,2020-04-25,46.3,0.004
1,2020-04-26,44.8,0.315
1,2020-04-27,39.8,0.433
1,2020-04-28,41.9,0.008
1,2020-04-29,47.1,0.012
1,2020-04-30,47.6,0.181
1,2020-05-01,52.8,0.807
1,2020-05-02,49.2,0.000
1,2020-05-03,56.1,0.047
1,2020-05-04,46.6,0.000
1,2020-05-05,40.1,0.000
1,2020-05-06,42.1,0.000
1,2020-05-07,43.5,0.016
1,2020-05-08,37.5,0.087
1,2020-05-09,30.8,0.126
1,2020-05-10,36.5,0.165
1,2020-05-11,40.8,0.319
1,2020-05-12,37.6,0.016
1,2020-05-13,38.0,0.004
1,2020-05-14,45.6,0.000
1,2020-05-15,56.8,0.783
1,2020-05-16,54.9,0.189
1,2020-05-17,54.9,0.000
1,2020-05-18,55.6,0.425
1,2020-05-19,54.1,0.000
1,2020-05-20,55.3,0.000
1,2020-05-21,57.0,0.000
1,2020-05-22,61.9,0.000
1,2020-05-23,66.1,0.071
1,2020-05-24,62.8,0.000
1,2020-05-25,63.8,0.118
1,2020-05-26,71.6,0.000
1,2020-05-27,75.2,0.004
1,2020-05-28,70.8,0.008
1,2020-05-29,71.1,1.079
1,2020-05-30,60.5,0.280
1,2020-05-31,47.9,0.008
1,2020-06-01,48.9,0.008
1,2020-06-02,53.8,0.047
1,2020-06-03,60.0,0.110
1,2020-06-04,65.9,0.008
1,2020-06-05,70.3,0.028
1,2020-06-06,68.3,0.039
1,2020-06-07,59.2,0.004
1,2020-06-08,58.9,0.000
1,2020-06-09,64.2,0.000
1,2020-06-10,70.1,0.122
1,2020-06-11,70.7,0.969
1,2020-06-12,60.2,0.012
1,2020-06-13,49.5,0.000
1,2020-06-14,52.1,0.000
1,2020-06-15,57.0,0.000
1,2020-06-16,62.0,0.000
1,2020-06-17,65.8,0.000
1,2020-06-18,69.5,0.000
1,2020-06-19,71.8,0.012
1,2020-06-20,72.7,0.008
1,2020-06-21,74.2,0.000
1,2020-06-22,74.9,0.012
1,2020-06-23,75.2,0.083
1,2020-06-24,68.8,0.177
1,2020-06-25,64.4,0.004
1,2020-06-26,67.6,0.004
1,2020-06-27,64.5,0.205
1,2020-06-28,66.4,0.283
1,2020-06-29,67.9,0.043
1,2020-06-30,65.8,0.673
1,2020-07-01,67.3,0.028
1,2020-07-02,71.0,0.020
1,2020-07-03,72.6,0.220
1,2020-07-04,72.8,0.000
1,2020-07-05,70.6,0.000
1,2020-07-06,72.2,0.000
1,2020-07-07,73.9,0.012
1,2020-07-08,75.3,0.028
1,2020-07-09,77.2,0.000
1,2020-07-10,77.4,0.000
1,2020-07-11,72.9,0.665
1,2020-07-12,71.0,0.602
1,2020-07-13,68.3,0.102
1,2020-07-14,66.6,0.409
1,2020-07-15,69.2,0.028
1,2020-07-16,70.5,0.067
1,2020-07-17,69.2,1.429
1,2020-07-18,72.0,0.000
1,2020-07-19,76.4,0.000
1,2020-07-20,74.4,0.390
1,2020-07-21,69.2,0.008
1,2020-07-22,68.9,0.118
1,2020-07-23,70.8,0.386
1,2020-07-24,71.1,0.016
1,2020-07-25,70.9,0.000
1,2020-07-26,72.8,0.000
1,2020-07-27,75.8,0.079
1,2020-07-28,73.6,0.181
1,2020-07-29,70.2,0.051
1,2020-07-30,69.1,0.091
1,2020-07-31,68.9,0.000
1,2020-08-01,70.5,0.000
1,2020-08-02,72.5,0.657
1,2020-08-03,72.0,0.059
1,2020-08-04,66.6,1.835
1,2020-08-05,66.1,0.185
1,2020-08-06,64.0,0.000
1,2020-08-07,64.3,0.004
1,2020-08-08,68.5,0.024
1,2020-08-09,70.5,0.004
1,2020-08-10,73.2,0.134
1,2020-08-11,75.4,0.000
1,2020-08-12,72.1,0.012
1,2020-08-13,70.6,0.000
1,2020-08-14,71.9,0.000
1,2020-08-15,70.6,0.000
1,2020-08-16,69.3,0.008
1,2020-08-17,66.7,0.106
1,2020-08-18,64.9,0.087
1,2020-08-19,61.2,0.307
1,2020-08-20,62.5,0.000
1,2020-08-21,66.9,0.000
1,2020-08-22,69.4,0.075
1,2020-08-23,71.8,0.000
1,2020-08-24,73.8,0.000
1,2020-08-25,70.8,0.220
1,2020-08-26,59.9,0.000
1,2020-08-27,61.2,0.980
1,2020-08-28,65.3,0.039
1,2020-08-29,66.7,0.760
1,2020-08-30,60.8,0.004
1,2020-08-31,59.5,0.000
1,2020-09-01,65.4,0.004
1,2020-09-02,66.3,0.744
1,2020-09-03,65.5,0.094
1,2020-09-04,63.9,0.028
1,2020-09-05,59.1,0.024
1,2020-09-06,60.9,0.000
1,2020-09-07,65.8,0.004
1,2020-09-08,69.3,0.016
1,2020-09-09,70.9,0.035
1,2020-09-10,70.9,0.008
1,2020-09-11,58.0,0.000
1,2020-09-12,55.7,0.000
1,2020-09-13,60.4,0.276
1,2020-09-14,59.1,0.024
1,2020-09-15,49.9,0.000
1,2020-09-16,56.4,0.000
1,2020-09-17,57.6,0.102
1,2020-09-18,50.9,0.000
1,2020-09-19,44.8,0.000
1,2020-09-20,46.1,0.000
1,2020-09-21,47.7,0.000
1,2020-09-22,49.7,0.000
1,2020-09-23,56.8,0.000
1,2020-09-24,59.7,0.000
1,2020-09-25,62.9,0.039
1,2020-09-26,63.8,0.000
1,2020-09-27,67.7,0.000
1,2020-09-28,67.0,0.079
1,2020-09-29,62.7,0.823
1,2020-09-30,54.5,0.772
1,2020-10-01,54.2,0.110
1,2020-10-02,50.4,0.043
1,2020-10-03,47.5,0.106
1,2020-10-04,47.0,0.000
1,2020-10-05,51.9,0.020
1,2020-10-06,52.5,0.000
1,2020-10-07,54.3,0.453
1,2020-10-08,47.1,0.000
1,2020-10-09,46.5,0.000
1,2020-10-10,58.6,0.402
1,2020-10-11,50.6,0.150
1,2020-10-12,48.2,0.000
1,2020-10-13,48.5,0.516
1,2020-10-14,49.5,0.004
1,2020-10-15,55.8,0.004
1,2020-10-16,47.6,0.413
1,2020-10-17,42.1,0.008
1,2020-10-18,44.8,0.000
1,2020-10-19,51.1,0.437
1,2020-10-20,53.0,1.000
1,2020-10-21,54.8,0.398
1,2020-10-22,51.8,0.035
1,2020-10-23,59.9,0.016
1,2020-10-24,52.5,0.315
1,2020-10-25,39.4,0.000
1,2020-10-26,41.6,0.709
1,2020-10-27,41.5,0.098
1,2020-10-28,42.1,0.067
1,2020-10-29,41.1,0.244
1,2020-10-30,35.5,0.118
1,2020-10-31,30.6,0.000
1,2020-11-01,35.6,0.303
1,2020-11-02,31.0,0.205
1,2020-11-03,32.7,0.276
1,2020-11-04,37.6,0.000
1,2020-11-05,51.9,0.000
1,2020-11-06,54.1,0.000
1,2020-11-07,54.1,0.000
1,2020-11-08,53.2,0.000
1,2020-11-09,52.5,0.000
1,2020-11-10,55.4,0.000
1,2020-11-11,58.8,0.799
1,2020-11-12,44.9,0.012
1,2020-11-13,36.5,0.000
1,2020-11-14,38.0,0.047
1,2020-11-15,33.7,0.402
1,2020-11-16,39.6,0.350
1,2020-11-17,33.1,0.122
1,2020-11-18,23.3,0.016
1,2020-11-19,30.0,0.000
1,2020-11-20,45.7,0.000
1,2020-11-21,42.4,0.000
1,2020-11-22,33.1,0.071
1,2020-11-23,38.0,0.528
1,2020-11-24,30.6,0.000
1,2020-11-25,33.0,0.051
1,2020-11-26,43.8,0.531
1,2020-11-27,45.2,0.051
1,2020-11-28,39.3,0.063
1,2020-11-29,35.2,0.000
1,2020-11-30,39.6,0.366
1,2020-12-01,43.4,0.291
1,2020-12-02,31.4,0.272
1,2020-12-03,32.8,0.000
1,2020-12-04,35.5,0.110
1,2020-12-05,34.8,0.031
1,2020-12-06,25.7,0.000
1,2020-12-07,25.0,0.000
1,2020-12-08,23.3,0.008
1,2020-12-09,27.3,0.327
1,2020-12-10,34.1,0.055
1,2020-12-11,34.4,0.000
1,2020-12-12,38.0,0.028
1,2020-12-13,38.7,0.071
1,2020-12-14,31.2,0.008
1,2020-12-15,23.7,0.012
1,2020-12-16,17.0,0.016
1,2020-12-17,19.7,0.571
1,2020-12-18,12.4,0.000
1,2020-12-19,8.8,0.000
1,2020-12-20,24.5,0.232
1,2020-12-21,32.0,0.020
1,2020-12-22,32.2,0.028
1,2020-12-23,22.6,0.000
1,2020-12-24,37.1,0.551
1,2020-12-25,41.3,1.823
1,2020-12-26,23.8,0.122
1,2020-12-27,25.0,0.122
1,2020-12-28,30.6,0.071
1,2020-12-29,23.3,0.079
1,2020-12-30,21.2,0.067
1,2020-12-31,32.4,0.295
1,2021-01-01,22.7,0.000
1,2021-01-02,30.8,0.768
1,2021-01-03,22.3,0.063
1,2021-01-04,29.8,0.067
1,2021-01-05,31.6,0.008
1,2021-01-06,24.7,0.000
1,2021-01-07,22.4,0.000
1,2021-01-08,18.3,0.000
1,2021-01-09,14.6,0.000
1,2021-01-10,18.9,0.000
1,2021-01-11,24.7,0.039
1,2021-01-12,27.5,0.039
1,2021-01-13,27.6,0.016
1,2021-01-14,30.6,0.000
1,2021-01-15,31.3,0.000
1,2021-01-16,33.5,0.453
1,2021-01-17,30.0,0.421
1,2021-01-18,26.9,0.075
1,2021-01-19,19.5,0.071
1,2021-01-20,21.6,0.094
1,2021-01-21,17.1,0.035
1,2021-01-22,28.9,0.220
1,2021-01-23,14.5,0.039
1,2021-01-24,5.6,0.000
1,2021-01-25,9.2,0.000
1,2021-01-26,19.1,0.217
1,2021-01-27,24.7,0.220
1,2021-01-28,14.4,0.000
1,2021-01-29,4.3,0.004
1,2021-01-30,4.3,0.000
1,2021-01-31,5.8,0.000
1,2021-02-01,17.4,0.000
1,2021-02-02,24.0,0.394
1,2021-02-03,24.6,0.102
1,2021-02-04,25.3,0.000
1,2021-02-05,28.3,0.122
1,2021-02-06,22.3,0.028
1,2021-02-07,18.0,0.055
1,2021-02-08,13.1,0.043
1,2021-02-09,16.2,0.146
1,2021-02-10,18.1,0.067
1,2021-02-11,17.4,0.024
1,2021-02-12,6.3,0.000
1,2021-02-13,8.3,0.000
1,2021-02-14,19.3,0.079
1,2021-02-15,16.7,0.067
1,2021-02-16,27.9,0.626
1,2021-02-17,14.4,0.067
1,2021-02-18,15.9,0.016
1,2021-02-19,20.6,0.130
1,2021-02-20,21.0,0.016
1,2021-02-21,17.0,0.000
1,2021-02-22,21.9,0.453
1,2021-02-23,30.9,0.280
1,2021-02-24,35.7,0.043
1,2021-02-25,32.4,0.028
1,2021-02-26,24.8,0.024
1,2021-02-27,30.7,0.217
1,2021-02-28,33.0,0.055
1,2021-03-01,33.9,0.201
1,2021-03-02,10.5,0.004
1,2021-03-03,24.1,0.024
1,2021-03-04,26.0,0.012
1,2021-03-05,14.3,0.016
1,2021-03-06,15.1,0.039
1,2021-03-07,14.8,0.000
1,2021-03-08,15.3,0.000
1,2021-03-09,34.3,0.000
1,2021-03-10,36.1,0.000
1,2021-03-11,44.6,0.000
1,2021-03-12,42.0,0.047
1,2021-03-13,23.8,0.000
1,2021-03-14,27.3,0.024
1,2021-03-15,14.0,0.000
1,2021-03-16,18.0,0.000
1,2021-03-17,33.4,0.000
1,2021-03-18,35.1,0.126
1,2021-03-19,24.4,0.000
1,2021-03-20,27.2,0.000
1,2021-03-21,36.2,0.000
1,2021-03-22,44.7,0.000
1,2021-03-23,46.3,0.000
1,2021-03-24,44.9,0.240
1,2021-03-25,54.7,0.008
1,2021-03-26,53.9,0.543
1,2021-03-27,39.0,0.020
1,2021-03-28,44.2,0.626
1,2021-03-29,34.8,0.102
1,2021-03-30,40.1,0.000
1,2021-03-31,48.6,0.276
1,2021-04-01,34.7,0.177
1,2021-04-02,24.8,0.000
1,2021-04-03,31.5,0.000
1,2021-04-04,39.6,0.000
1,2021-04-05,42.4,0.000
1,2021-04-06,43.3,0.000
1,2021-04-07,49.7,0.000
1,2021-04-08,55.1,0.000
1,2021-04-09,56.1,0.000
1,2021-04-10,57.2,0.000
1,2021-04-11,58.7,0.035
1,2021-04-12,47.1,0.386
1,2021-04-13,50.1,0.020
1,2021-04-14,52.2,0.000
1,2021-04-15,46.8,0.165
1,2021-04-16,38.3,0.169
1,2021-04-17,40.6,0.012
1,2021-04-18,44.3,0.000
1,2021-04-19,46.7,0.004
1,2021-04-20,43.3,0.106
1,2021-04-21,33.9,0.311
1,2021-04-22,30.9,0.047
1,2021-04-23,39.0,0.000
1,2021-04-24,49.2,0.008
1,2021-04-25,49.3,0.106
1,2021-04-26,37.8,0.000
1,2021-04-27,42.6,0.004
1,2021-04-28,53.9,0.425
1,2021-04-29,53.8,0.472
1,2021-04-30,45.7,0.362
1,2021-05-01,38.7,0.071
1,2021-05-02,48.6,0.378
1,2021-05-03,52.8,0.185
1,2021-05-04,54.3,0.240
1,2021-05-05,51.8,0.787
1,2021-05-06,46.1,0.016
1,2021-05-07,44.5,0.028
1,2021-05-08,42.9,0.520
1,2021-05-09,43.6,0.063
1,2021-05-10,45.5,0.315
1,2021-05-11,42.5,0.039
1,2021-05-12,45.5,0.031
1,2021-05-13,48.4,0.024
1,2021-05-14,52.7,0.000
1,2021-05-15,53.7,0.000
1,2021-05-16,56.3,0.004
1,2021-05-17,58.1,0.004
1,2021-05-18,59.9,0.000
1,2021-05-19,64.7,0.000
1,2021-05-20,68.9,0.000
1,2021-05-21,71.7,0.000
1,2021-05-22,69.8,0.000
1,2021-05-23,65.2,0.051
1,2021-05-24,57.9,0.000
1,2021-05-25,65.1,0.028
1,2021-05-26,71.1,0.386
1,2021-05-27,59.3,0.012
1,2021-05-28,47.2,0.378
1,2021-05-29,47.0,0.244
1,2021-05-30,49.0,0.031
1,2021-05-31,53.9,0.028
1,2021-06-01,57.6,0.000
1,2021-06-02,61.1,0.189
1,2021-06-03,60.8,1.224
1,2021-06-04,65.8,0.177
1,2021-06-05,70.2,0.000
1,2021-06-06,73.3,0.000
1,2021-06-07,73.6,0.043
1,2021-06-08,71.2,0.248
1,2021-06-09,72.9,0.102
1,2021-06-10,68.2,0.000
1,2021-06-11,64.8,0.039
1,2021-06-12,66.0,0.146
1,2021-06-13,67.7,0.000
1,2021-06-14,65.9,1.102
1,2021-06-15,60.1,0.472
1,2021-06-16,57.3,0.000
1,2021-06-17,58.3,0.000
1,2021-06-18,62.3,0.028
1,2021-06-19,69.5,0.165
1,2021-06-20,68.2,0.047
1,2021-06-21,71.9,0.902
1,2021-06-22,58.6,0.724
1,2021-06-23,55.7,0.008
1,2021-06-24,62.0,0.000
1,2021-06-25,66.1,0.000
1,2021-06-26,70.4,0.008
1,2021-06-27,76.9,0.008
1,2021-06-28,78.4,0.075
1,2021-06-29,76.5,0.169
1,2021-06-30,73.1,0.248
1,2021-07-01,67.8,0.110
1,2021-07-02,64.4,0.709
1,2021-07-03,61.0,0.488
1,2021-07-04,62.4,0.031
1,2021-07-05,65.9,0.039
1,2021-07-06,70.0,0.343
1,2021-07-07,69.7,0.106
1,2021-07-08,66.6,0.709
1,2021-07-09,69.0,1.846
1,2021-07-10,65.8,0.067
1,2021-07-11,65.0,0.043
1,2021-07-12,64.4,0.780
1,2021-07-13,69.2,1.331
1,2021-07-14,70.0,1.650
1,2021-07-15,71.6,0.004
1,2021-07-16,72.0,0.024
1,2021-07-17,65.9,0.815
1,2021-07-18,65.3,1.504
1,2021-07-19,67.6,0.075
1,2021-07-20,68.8,0.205
1,2021-07-21,65.3,0.390
1,2021-07-22,63.2,0.035
1,2021-07-23,63.3,0.055
1,2021-07-24,65.6,0.000
1,2021-07-25,69.6,0.756
1,2021-07-26,69.1,0.016
1,2021-07-27,68.2,0.500
1,2021-07-28,63.4,0.012
1,2021-07-29,63.3,0.870
1,2021-07-30,61.6,0.319
1,2021-07-31,57.8,0.000
1,2021-08-01,60.7,0.386
1,2021-08-02,61.6,0.169
1,2021-08-03,62.0,0.000
1,2021-08-04,64.5,0.000
1,2021-08-05,66.2,0.008
1,2021-08-06,68.9,0.000
1,2021-08-07,71.6,0.000
1,2021-08-08,71.9,0.024
1,2021-08-09,71.3,0.004
1,2021-08-10,72.9,0.201
1,2021-08-11,74.3,1.276
1,2021-08-12,74.7,0.126
1,2021-08-13,73.8,0.138
1,2021-08-14,70.4,0.083
1,2021-08-15,62.6,0.000
1,2021-08-16,63.7,0.000
1,2021-08-17,67.1,0.744
1,2021-08-18,69.6,1.004
1,2021-08-19,70.2,1.539
1,2021-08-20,70.9,0.020
1,2021-08-21,72.5,0.138
1,2021-08-22,74.1,0.016
1,2021-08-23,72.8,0.165
1,2021-08-24,72.3,0.043
1,2021-08-25,72.1,0.000
1,2021-08-26,75.6,0.075
1,2021-08-27,73.9,0.008
1,2021-08-28,67.7,0.197
1,2021-08-29,69.5,0.079
1,2021-08-30,71.2,0.398
1,2021-08-31,66.7,0.067
1,2021-09-01,62.7,0.000
1,2021-09-02,58.4,0.004
1,2021-09-03,58.7,0.008
1,2021-09-04,61.6,0.000
1,2021-09-05,62.9,0.303
1,2021-09-06,60.0,0.138
1,2021-09-07,60.9,0.012
1,2021-09-08,64.9,0.752
1,2021-09-09,62.7,0.059
1,2021-09-10,58.7,0.016
1,2021-09-11,60.0,0.000
1,2021-09-12,64.3,0.504
1,2021-09-13,63.6,0.272
1,2021-09-14,62.0,0.035
1,2021-09-15,65.7,0.988
1,2021-09-16,61.2,0.008
1,2021-09-17,65.2,0.043
1,2021-09-18,66.8,0.130
1,2021-09-19,58.5,0.000
1,2021-09-20,59.7,0.000
1,2021-09-21,62.4,0.000
1,2021-09-22,66.0,0.283
1,2021-09-23,67.7,0.992
1,2021-09-24,57.9,0.457
1,2021-09-25,57.8,0.000
1,2021-09-26,57.5,0.004
1,2021-09-27,56.6,0.429
1,2021-09-28,58.6,0.146
1,2021-09-29,51.2,0.000
1,2021-09-30,50.7,0.000
1,2021-10-01,49.8,0.000
1,2021-10-02,55.4,0.000
1,2021-10-03,57.4,0.291
1,2021-10-04,58.0,0.811
1,2021-10-05,57.0,0.283
1,2021-10-06,59.4,0.000
1,2021-10-07,60.3,0.016
1,2021-10-08,62.6,0.012
1,2021-10-09,60.4,0.004
1,2021-10-10,58.1,0.000
1,2021-10-11,59.6,0.000
1,2021-10-12,61.3,0.000
1,2021-10-13,60.0,0.201
1,2021-10-14,61.9,0.028
1,2021-10-15,63.0,0.185
1,2021-10-16,61.9,2.354
1,2021-10-17,48.5,0.453
1,2021-10-18,44.4,0.134
1,2021-10-19,47.5,0.000
1,2021-10-20,57.2,0.024
1,2021-10-21,56.2,0.445
1,2021-10-22,51.7,0.354
1,2021-10-23,41.9,0.004
1,2021-10-24,42.2,0.008
1,2021-10-25,49.8,0.638
1,2021-10-26,50.5,1.972
1,2021-10-27,49.1,0.098
1,2021-10-28,44.5,0.000
1,2021-10-29,44.0,0.000
1,2021-10-30,48.6,0.354
1,2021-10-31,50.0,0.177
1,2021-11-01,45.9,0.079
1,2021-11-02,39.9,0.016
1,2021-11-03,36.1,0.047
1,2021-11-04,33.6,0.012
1,2021-11-05,33.1,0.000
1,2021-11-06,36.5,0.000
1,2021-11-07,38.1,0.000
1,2021-11-08,41.6,0.000
1,2021-11-09,47.3,0.012
1,2021-11-10,46.6,0.268
1,2021-11-11,40.6,0.000
1,2021-11-12,47.9,1.484
1,2021-11-13,39.1,0.398
1,2021-11-14,36.9,0.079
1,2021-11-15,34.5,0.488
1,2021-11-16,31.3,0.055
1,2021-11-17,35.2,0.020
1,2021-11-18,46.8,0.264
1,2021-11-19,34.8,0.146
1,2021-11-20,31.0,0.000
1,2021-11-21,36.5,0.079
1,2021-11-22,36.2,0.169
1,2021-11-23,25.9,0.079
1,2021-11-24,25.0,0.000
1,2021-11-25,34.0,0.000
1,2021-11-26,32.7,0.535
1,2021-11-27,26.6,0.020
1,2021-11-28,26.8,0.075
1,2021-11-29,27.3,0.031
1,2021-11-30,26.1,0.039
1,2021-12-01,32.2,0.146
1,2021-12-02,35.7,0.433
1,2021-12-03,30.2,0.075
1,2021-12-04,29.4,0.047
1,2021-12-05,30.4,0.126
1,2021-12-06,40.3,0.701
1,2021-12-07,29.3,0.079
1,2021-12-08,25.8,0.098
1,2021-12-09,25.3,0.055
1,2021-12-10,31.3,0.016
1,2021-12-11,37.7,0.559
1,2021-12-12,35.3,0.177
1,2021-12-13,35.7,0.000
1,2021-12-14,35.7,0.000
1,2021-12-15,31.8,0.091
1,2021-12-16,46.6,0.083
1,2021-12-17,43.3,0.232
1,2021-12-18,30.4,0.268
1,2021-12-19,25.1,0.201
1,2021-12-20,19.3,0.000
1,2021-12-21,30.5,0.004
1,2021-12-22,28.0,0.031
1,2021-12-23,19.8,0.000
1,2021-12-24,24.0,0.051
1,2021-12-25,30.9,0.472
1,2021-12-26,32.1,0.071
1,2021-12-27,23.3,0.008
1,2021-12-28,30.6,0.130
1,2021-12-29,32.1,0.083
1,2021-12-30,33.6,0.008
1,2021-12-31,35.1,0.079
1,2022-01-01,38.7,0.094
1,2022-01-02,29.1,0.358
1,2022-01-03,13.6,0.000
1,2022-01-04,17.0,0.000
1,2022-01-05,29.6,0.000
1,2022-01-06,26.7,0.024
1,2022-01-07,22.3,0.055
1,2022-01-08,8.1,0.016
1,2022-01-09,26.4,0.287
1,2022-01-10,18.2,0.272
1,2022-01-11,-0.4,0.055
1,2022-01-12,14.1,0.008
1,2022-01-13,30.9,0.039
1,2022-01-14,23.8,0.028
1,2022-01-15,-8.7,0.000
1,2022-01-16,-3.4,0.000
1,2022-01-17,27.3,0.732
1,2022-01-18,15.9,0.039
1,2022-01-19,20.8,0.024
1,2022-01-20,19.6,0.008
1,2022-01-21,-2.5,0.000
1,2022-01-22,-0.4,0.000
1,2022-01-23,16.6,0.075
1,2022-01-24,6.9,0.020
1,2022-01-25,18.7,0.165
1,2022-01-26,5.2,0.000
1,2022-01-27,3.8,0.000
1,2022-01-28,20.2,0.063
1,2022-01-29,1.1,0.000
1,2022-01-30,0.8,0.000
1,2022-01-31,10.3,0.000
1,2022-02-01,17.4,0.000
1,2022-02-02,28.4,0.000
1,2022-02-03,33.1,0.508
1,2022-02-04,18.1,0.949
1,2022-02-05,7.4,0.004
1,2022-02-06,5.1,0.000
1,2022-02-07,20.8,0.000
1,2022-02-08,25.8,0.012
1,2022-02-09,25.9,0.008
1,2022-02-10,34.3,0.106
1,2022-02-11,32.2,0.028
1,2022-02-12,35.3,0.224
1,2022-02-13,12.6,0.000
1,2022-02-14,1.5,0.000
1,2022-02-15,7.7,0.047
1,2022-02-16,20.9,0.000
1,2022-02-17,41.9,0.547
1,2022-02-18,28.3,0.984
1,2022-02-19,16.3,0.094
1,2022-02-20,14.1,0.000
1,2022-02-21,34.1,0.000
1,2022-02-22,39.7,0.311
1,2022-02-23,36.2,0.685
1,2022-02-24,16.9,0.000
1,2022-02-25,19.6,0.646
1,2022-02-26,8.0,0.004
1,2022-02-27,22.6,0.087
1,2022-02-28,10.9,0.000
1,2022-03-01,19.2,0.110
1,2022-03-02,27.7,0.185
1,2022-03-03,21.7,0.240
1,2022-03-04,10.8,0.000
1,2022-03-05,20.1,0.000
1,2022-03-06,43.8,0.138
1,2022-03-07,37.0,0.587
1,2022-03-08,29.8,0.205
1,2022-03-09,27.7,0.185
1,2022-03-10,31.6,0.016
1,2022-03-11,30.9,0.000
1,2022-03-12,27.4,0.512
1,2022-03-13,16.8,0.016
1,2022-03-14,30.5,0.024
1,2022-03-15,38.0,0.055
1,2022-03-16,38.0,0.055
1,2022-03-17,47.8,0.000
1,2022-03-18,48.5,0.000
1,2022-03-19,53.2,0.882
1,2022-03-20,41.6,0.276
1,2022-03-21,37.8,0.008
1,2022-03-22,33.7,0.000
1,2022-03-23,32.5,0.000
1,2022-03-24,38.9,0.594
1,2022-03-25,40.4,0.264
1,2022-03-26,36.9,0.118
1,2022-03-27,30.2,0.161
1,2022-03-28,16.2,0.055
1,2022-03-29,17.6,0.000
1,2022-03-30,24.2,0.004
1,2022-03-31,43.9,0.465
1,2022-04-01,37.9,0.555
1,2022-04-02,33.3,0.004
1,2022-04-03,33.2,0.256
1,2022-04-04,36.4,0.024
1,2022-04-05,40.0,0.000
1,2022-04-06,47.7,0.000
1,2022-04-07,44.8,1.327
1,2022-04-08,43.6,0.665
1,2022-04-09,40.6,0.102
1,2022-04-10,36.0,0.039
1,2022-04-11,39.3,0.000
1,2022-04-12,50.8,0.496
1,2022-04-13,51.0,0.055
1,2022-04-14,57.3,0.327
1,2022-04-15,46.7,0.016
1,2022-04-16,40.3,0.307
1,2022-04-17,34.6,0.020
1,2022-04-18,38.4,0.000
1,2022-04-19,34.4,1.701
1,2022-04-20,35.6,0.236
1,2022-04-21,39.0,0.354
1,2022-04-22,45.6,0.024
1,2022-04-23,42.1,0.000
1,2022-04-24,51.2,0.008
1,2022-04-25,57.2,0.000
1,2022-04-26,51.3,0.185
1,2022-04-27,39.9,0.028
1,2022-04-28,36.2,0.012
1,2022-04-29,39.0,0.000
1,2022-04-30,42.9,0.000
1,2022-05-01,48.2,0.000
1,2022-05-02,51.6,0.213
1,2022-05-03,52.8,0.016
1,2022-05-04,51.7,0.630
1,2022-05-05,50.6,0.000
1,2022-05-06,51.3,0.000
1,2022-05-07,50.3,0.000
1,2022-05-08,49.4,0.000
1,2022-05-09,54.1,0.000
1,2022-05-10,57.8,0.000
1,2022-05-11,61.6,0.000
1,2022-05-12,66.6,0.000
1,2022-05-13,69.6,0.000
1,2022-05-14,69.8,0.047
1,2022-05-15,67.6,0.378
1,2022-05-16,63.2,1.374
1,2022-05-17,51.8,0.051
1,2022-05-18,50.9,0.000
1,2022-05-19,51.0,0.811
1,2022-05-20,60.1,0.004
1,2022-05-21,71.0,0.051
1,2022-05-22,67.4,0.421
1,2022-05-23,55.1,0.031
1,2022-05-24,56.5,0.000
1,2022-05-25,59.8,0.000
1,2022-05-26,64.1,0.000
1,2022-05-27,65.4,0.933
1,2022-05-28,63.2,0.724
1,2022-05-29,60.9,0.000
1,2022-05-30,66.4,0.000
1,2022-05-31,73.4,0.000
1,2022-06-01,66.9,0.197
1,2022-06-02,64.6,0.067
1,2022-06-03,60.4,0.012
1,2022-06-04,56.7,0.000
1,2022-06-05,56.4,0.000
1,2022-06-06,61.9,0.000
1,2022-06-07,64.8,0.492
1,2022-06-08,61.1,0.295
1,2022-06-09,59.2,0.984
1,2022-06-10,57.6,0.043
1,2022-06-11,60.0,0.008
1,2022-06-12,61.7,0.496
1,2022-06-13,62.9,0.102
1,2022-06-14,63.1,0.000
1,2022-06-15,66.9,0.000
1,2022-06-16,70.5,0.689
1,2022-06-17,67.8,0.185
1,2022-06-18,55.1,0.024
1,2022-06-19,53.8,0.000
1,2022-06-20,57.7,0.000
1,2022-06-21,58.7,0.008
1,2022-06-22,64.0,0.110
1,2022-06-23,61.3,0.331
1,2022-06-24,66.0,0.020
1,2022-06-25,67.9,0.000
1,2022-06-26,73.3,0.012
1,2022-06-27,67.9,0.772
1,2022-06-28,60.5,0.012
1,2022-06-29,62.4,0.008
