year,raceId,boatType,classId,place,value,temp,rain,water
2015,ADK90,Canoe,oc2stockmaster,2,21463,63.9,0,1706.82
2008,ADK90,Kayak,k2,2,21465,72.3,0,1706.81
2008,ADK90,Kayak,k1women,3,21467,72.3,0,1706.81
2010,ADK90,Kayak,k1tour,2,21471,52.8,0.043,1706.87
2009,ADK90,Canoe,oc2am,2,21478,57.2,0.016,1706.65
2021,ADK90,Canoe,oc4stockmix,2,21481,55.4,0.055,1706.94
2022,ADK90,Kayak,k1tourmaster,2,21488.8,63.4,0,1706.93
2012,ADK90,Kayak,k1unlimited,1,21490,67.4,0,1706.75
2008,ADK90,Kayak,k1unlimited,4,21492,72.3,0,1706.81
2023,ADK90,Kayak,k1unlimited,2,21496.3,66.9,0.15,1706.8
2013,ADK90,Canoe,voyageur,2,21502,51.6,0,1706.88
2023,ADK90,Canoe,oc2stockmixmaster,1,21502.3,66.9,0.15,1706.8
2022,ADK90,Canoe,oc4stock,3,21503.4,63.4,0,1706.93
2008,ADK90,Canoe,oc2ammixmaster,3,21506,72.3,0,1706.81
2008,ADK90,Canoe,oc2stock,1,21506,72.3,0,1706.81
2011,ADK90,Canoe,oc4mix,9,21520,63.9,0,1706.86
2018,ADK90,Canoe,oc2stockmaster,1,21528,61.9,0,1706.8
2009,ADK90,Canoe,oc4,4,21534,57.2,0.016,1706.65
2018,ADK90,Canoe,oc1rec,1,21550,61.9,0,1706.8
2013,ADK90,Canoe,oc2stockmaster,2,21556,51.6,0,1706.88
2013,ADK90,Canoe,oc4,8,21557,51.6,0,1706.88
2012,ADK90,Canoe,oc2am,1,21560,67.4,0,1706.75
2010,ADK90,Canoe,voyageur,6,21561,52.8,0.043,1706.87
2021,ADK90,Canoe,oc2stockmixmaster,1,21562,55.4,0.055,1706.94
2024,ADK90,Canoe,oc4stockmix,3,21567.7,61.6,0,1706.82
2016,ADK90,Canoe,oc4mix,7,21568,70.2,0.02,1706.83
2016,ADK90,Canoe,oc1rec,1,21574,70.2,0.02,1706.83
2021,ADK90,Kayak,k1tourwomenmaster,1,21578,55.4,0.055,1706.94
2012,ADK90,Canoe,oc1rec,1,21579,67.4,0,1706.75
2009,ADK90,Canoe,oc2stock,1,21579,57.2,0.016,1706.65
2013,ADK90,Canoe,oc4,10,21582,51.6,0,1706.88
2012,ADK90,Canoe,oc1rec,2,21583,67.4,0,1706.75
2024,ADK90,Canoe,oc4stockmaster,2,21588.7,61.6,0,1706.82
2025,ADK90,Canoe,oc4stockmix,4,21599,58.7,0.37,1706.89
2012,ADK90,Kayak,k2mix,1,21612,67.4,0,1706.75
2023,ADK90,Canoe,oc2stock,2,21618,66.9,0.15,1706.8
2010,ADK90,Canoe,oc4,7,21621,52.8,0.043,1706.87
2010,ADK90,Canoe,oc2ammix,2,21621,52.8,0.043,1706.87
2021,ADK90,Canoe,oc4stockmix,1,21621,55.4,0.055,1706.94
2025,ADK90,Canoe,oc2stockmix,1,21625.8,58.7,0.37,1706.89
2008,ADK90,Canoe,oc4mix,4,21630,72.3,0,1706.81
2025,ADK90,Kayak,k2,2,21633.8,58.7,0.37,1706.89
2024,ADK90,Canoe,oc2stockveteran,1,21635.8,61.6,0,1706.82
2022,ADK90,Kayak,k1unlimitedveteran,1,21641,63.4,0,1706.93
2015,ADK90,Canoe,oc4mix,8,21641,63.9,0,1706.82
2012,ADK90,Canoe,oc2stock,1,21644,67.4,0,1706.75
2013,ADK90,Canoe,oc2am,2,21645,51.6,0,1706.88
2021,ADK90,Kayak,k1tourmaster,1,21654,55.4,0.055,1706.94
2025,ADK90,Canoe,oc2open,1,21663.4,58.7,0.37,1706.89
2014,ADK90,Canoe,oc4,6,21664,69.5,0,1706.89
2015,ADK90,Canoe,oc4,3,21665,63.9,0,1706.82
2008,ADK90,Canoe,oc2stockmaster,3,21666,72.3,0,1706.81
2018,ADK90,Kayak,k1tour,3,21667,61.9,0,1706.8
2016,ADK90,Canoe,open,NA,21669,70.2,0.02,1706.83
2022,ADK90,Canoe,oc2stockmixveteran,1,21677,63.4,0,1706.93
2008,ADK90,Kayak,k1tour,2,21680,72.3,0,1706.81
2008,ADK90,Canoe,oc4mix,5,21682,72.3,0,1706.81
2021,ADK90,Kayak,k1unlimited,1,21683,55.4,0.055,1706.94
2014,ADK90,Canoe,oc2stock,1,21683,69.5,0,1706.89
2011,ADK90,Canoe,oc4mix,7,21684,63.9,0,1706.86
2021,ADK90,Canoe,oc2mix,1,21692,55.4,0.055,1706.94
2014,ADK90,Canoe,oc2stockmix,2,21697,69.5,0,1706.89
2013,ADK90,Canoe,oc2stockmaster,3,21698,51.6,0,1706.88
2019,ADK90,Canoe,oc4stockmix,4,21704,58,0,1706.77
2016,ADK90,Canoe,oc2stockmaster,2,21711,70.2,0.02,1706.83
2012,ADK90,Kayak,k2mix,2,21715,67.4,0,1706.75
2014,ADK90,Canoe,oc2stockmaster,1,21718,69.5,0,1706.89
2017,ADK90,Canoe,oc2stock,3,21750,51.1,0.484,1706.89
2017,ADK90,Canoe,oc4mix,8,21759,51.1,0.484,1706.89
2018,ADK90,Canoe,oc2stock,1,21763,61.9,0,1706.8
2013,ADK90,Kayak,k2mix,3,21764,51.6,0,1706.88
2008,ADK90,Canoe,oc2stockveteran,1,21766,72.3,0,1706.81
2013,ADK90,Canoe,oc2stock,3,21771,51.6,0,1706.88
2015,ADK90,Canoe,voyageur,3,21772,63.9,0,1706.82
2013,ADK90,Canoe,oc4,9,21773,51.6,0,1706.88
2024,ADK90,Canoe,oc2openmix,1,21776.2,61.6,0,1706.82
2021,ADK90,Canoe,oc4stock,4,21778,55.4,0.055,1706.94
2016,ADK90,Canoe,oc2stock,3,21779,70.2,0.02,1706.83
2008,ADK90,Canoe,voyageur,6,21779,72.3,0,1706.81
2012,ADK90,Canoe,oc4mix,10,21790,67.4,0,1706.75
2017,ADK90,Canoe,oc2stockmaster,1,21796,51.1,0.484,1706.89
2024,ADK90,Canoe,oc4openmix,4,21801.8,61.6,0,1706.82
2022,ADK90,Canoe,oc4stockmix,4,21804.2,63.4,0,1706.93
2016,ADK90,Canoe,oc4mix,8,21806,70.2,0.02,1706.83
2013,ADK90,Canoe,oc1rec,1,21812,51.6,0,1706.88
2023,ADK90,Kayak,k1veteran,1,21813.5,66.9,0.15,1706.8
2016,ADK90,Canoe,open,NA,21817,70.2,0.02,1706.83
2014,ADK90,Canoe,oc1rec,2,21820,69.5,0,1706.89
2012,ADK90,Kayak,k1unlimited,2,21825,67.4,0,1706.75
2015,ADK90,Canoe,oc2stock,1,21826,63.9,0,1706.82
2009,ADK90,Canoe,oc2ammix,1,21830,57.2,0.016,1706.65
2023,ADK90,Canoe,oc4stockmix,6,21837.1,66.9,0.15,1706.8
2023,ADK90,Canoe,oc4stockmix,5,21844.1,66.9,0.15,1706.8
2010,ADK90,Canoe,voyageur,7,21850,52.8,0.043,1706.87
2016,ADK90,Canoe,oc4,3,21851,70.2,0.02,1706.83
2015,ADK90,Canoe,oc4women,1,21856,63.9,0,1706.82
2010,ADK90,Kayak,k2mix,1,21864,52.8,0.043,1706.87
2010,ADK90,Canoe,oc1am,1,21865,52.8,0.043,1706.87
2012,ADK90,Canoe,oc2stockmixmaster,1,21866,67.4,0,1706.75
2015,ADK90,Canoe,voyageur,4,21867,63.9,0,1706.82
2014,ADK90,Canoe,oc4,8,21868,69.5,0,1706.89
2012,ADK90,Canoe,oc2stock,4,21869,67.4,0,1706.75
2014,ADK90,Canoe,oc4mix,7,21873,69.5,0,1706.89
2010,ADK90,Canoe,oc2stockmaster,2,21878,52.8,0.043,1706.87
2023,ADK90,Canoe,oc4stock,4,21879.7,66.9,0.15,1706.8
2010,ADK90,Canoe,oc4mix,3,21888,52.8,0.043,1706.87
2018,ADK90,Kayak,k1unlimited,2,21891,61.9,0,1706.8
2011,ADK90,Canoe,oc2stockmixmaster,1,21892,63.9,0,1706.86
2022,ADK90,Kayak,k2,1,21895.9,63.4,0,1706.93
2015,ADK90,Canoe,oc1rec,1,21896,63.9,0,1706.82
2010,ADK90,Kayak,k1unlimited,1,21901,52.8,0.043,1706.87
2015,ADK90,Canoe,oc2stockmixmaster,1,21901,63.9,0,1706.82
2012,ADK90,Canoe,oc2stock,2,21903,67.4,0,1706.75
2013,ADK90,Canoe,oc1rec,2,21911,51.6,0,1706.88
2010,ADK90,Canoe,oc2stock,1,21913,52.8,0.043,1706.87
2016,ADK90,Canoe,voyageur,3,21914,70.2,0.02,1706.83
2016,ADK90,Kayak,k1tourmaster,3,21922,70.2,0.02,1706.83
2014,ADK90,Canoe,open,NA,21923,69.5,0,1706.89
2015,ADK90,Canoe,oc4women,2,21925,63.9,0,1706.82
2016,ADK90,Canoe,oc4mix,5,21927,70.2,0.02,1706.83
2023,ADK90,Canoe,oc4stockmix,4,21929.6,66.9,0.15,1706.8
2024,ADK90,Kayak,k2,2,21930.6,61.6,0,1706.82
2008,ADK90,Canoe,oc1rec,1,21931,72.3,0,1706.81
2019,ADK90,Canoe,oc4stock,2,21936,58,0,1706.77
2015,ADK90,Kayak,k1unlimited,1,21939,63.9,0,1706.82
2009,ADK90,Canoe,oc2stockmaster,1,21944,57.2,0.016,1706.65
2025,ADK90,Kayak,k1sportmaster,2,21945.8,58.7,0.37,1706.89
2016,ADK90,Kayak,k1tourveteran,2,21947,70.2,0.02,1706.83
2012,ADK90,Canoe,oc4,3,21947,67.4,0,1706.75
2012,ADK90,Canoe,oc2stockmaster,3,21950,67.4,0,1706.75
2025,ADK90,Unknown,voyageurmix,2,21968.9,58.7,0.37,1706.89
2010,ADK90,Canoe,oc4mix,5,21974,52.8,0.043,1706.87
2025,ADK90,Canoe,oc2stockmixveteran,1,21974.6,58.7,0.37,1706.89
2012,ADK90,Canoe,oc2stock,3,21982,67.4,0,1706.75
2008,ADK90,Kayak,k1women,4,21987,72.3,0,1706.81
2012,ADK90,Canoe,voyageur,4,21990,67.4,0,1706.75
2015,ADK90,Canoe,oc4mix,7,21992,63.9,0,1706.82
2018,ADK90,Kayak,k1tour,4,21999,61.9,0,1706.8
2008,ADK90,Canoe,oc2stockmixmaster,1,22005,72.3,0,1706.81
2012,ADK90,Canoe,oc2stockveteran,2,22012,67.4,0,1706.75
2023,ADK90,Canoe,oc2stockmixmaster,2,22022.5,66.9,0.15,1706.8
2024,ADK90,Canoe,oc4stockmix,5,22035.9,61.6,0,1706.82
2008,ADK90,Canoe,oc2stockmaster,4,22036,72.3,0,1706.81
2017,ADK90,Canoe,oc2stock,1,22037,51.1,0.484,1706.89
2017,ADK90,Canoe,oc2stockmaster,2,22043,51.1,0.484,1706.89
2010,ADK90,Canoe,voyageur,8,22054,52.8,0.043,1706.87
2025,ADK90,Canoe,oc3stockmix,1,22059.8,58.7,0.37,1706.89
2017,ADK90,Canoe,oc4mix,7,22063,51.1,0.484,1706.89
2009,ADK90,Canoe,voyageur,4,22068,57.2,0.016,1706.65
2013,ADK90,Canoe,open,NA,22070,51.6,0,1706.88
2021,ADK90,Canoe,oc4stockmix,3,22071,55.4,0.055,1706.94
2008,ADK90,Canoe,oc1stock,1,22073,72.3,0,1706.81
2009,ADK90,Kayak,k2mix,1,22073,57.2,0.016,1706.65
2024,ADK90,Canoe,oc4stockmix,4,22074,61.6,0,1706.82
2008,ADK90,Canoe,oc2stockveteran,2,22077,72.3,0,1706.81
2025,ADK90,Canoe,oc4stock,2,22078.5,58.7,0.37,1706.89
2025,ADK90,Canoe,oc2stock,1,22079.9,58.7,0.37,1706.89
2024,ADK90,Canoe,oc2openmaster,1,22087.3,61.6,0,1706.82
2012,ADK90,Canoe,oc4,4,22089,67.4,0,1706.75
2017,ADK90,Canoe,open,NA,22089,51.1,0.484,1706.89
2012,ADK90,Canoe,open,NA,22092,67.4,0,1706.75
2008,ADK90,Canoe,oc4mix,7,22096,72.3,0,1706.81
2016,ADK90,Canoe,oc2stockmixmaster,2,22104,70.2,0.02,1706.83
2013,ADK90,Canoe,oc4mix,11,22105,51.6,0,1706.88
2019,ADK90,Canoe,oc2stock,1,22122,58,0,1706.77
2025,ADK90,Canoe,oc4stockmix,3,22122.6,58.7,0.37,1706.89
2025,ADK90,Kayak,k2,3,22122.6,58.7,0.37,1706.89
2015,ADK90,Canoe,oc2stock,2,22123,63.9,0,1706.82
2010,ADK90,Canoe,oc1rec,1,22126,52.8,0.043,1706.87
2009,ADK90,Kayak,k1unlimted,2,22133,57.2,0.016,1706.65
2014,ADK90,Canoe,oc2stock,2,22138,69.5,0,1706.89
2014,ADK90,Canoe,oc4mix,8,22144,69.5,0,1706.89
2015,ADK90,Canoe,oc2stockmaster,3,22155,63.9,0,1706.82
2017,ADK90,Canoe,oc2amwomen,2,22156,51.1,0.484,1706.89
2021,ADK90,Kayak,k1tourveteran,1,22172,55.4,0.055,1706.94
2017,ADK90,Canoe,oc2stock,2,22188,51.1,0.484,1706.89
2025,ADK90,Canoe,oc2stock,5,22201.9,58.7,0.37,1706.89
2009,ADK90,Canoe,oc2stockmix,1,22209,57.2,0.016,1706.65
2013,ADK90,Canoe,oc4,11,22209,51.6,0,1706.88
2012,ADK90,Canoe,open,NA,22218,67.4,0,1706.75
2013,ADK90,Canoe,oc4women,1,22221,51.6,0,1706.88
2014,ADK90,Kayak,k1tourmaster,1,22224,69.5,0,1706.89
2014,ADK90,Canoe,oc2stockmix,3,22225,69.5,0,1706.89
2018,ADK90,Canoe,oc4stockmix,4,22226,61.9,0,1706.8
2023,ADK90,Kayak,k1master,2,22230.3,66.9,0.15,1706.8
2022,ADK90,Unknown,solorec,1,22230.9,63.4,0,1706.93
2025,ADK90,Canoe,oc2open,2,22231,58.7,0.37,1706.89
2019,ADK90,Kayak,k2,2,22235,58,0,1706.77
2011,ADK90,Canoe,oc2am,4,22242,63.9,0,1706.86
2014,ADK90,Canoe,oc4,7,22243,69.5,0,1706.89
2016,ADK90,Kayak,k2,2,22244,70.2,0.02,1706.83
2016,ADK90,Kayak,k1tourmaster,2,22251,70.2,0.02,1706.83
2008,ADK90,Kayak,k1unlimited,5,22253,72.3,0,1706.81
2015,ADK90,Canoe,open,NA,22265,63.9,0,1706.82
2013,ADK90,Kayak,k1unlimited,2,22266,51.6,0,1706.88
2016,ADK90,Canoe,open,NA,22268,70.2,0.02,1706.83
2021,ADK90,SUP,solorec,1,22271,55.4,0.055,1706.94
2025,ADK90,Canoe,oc2stock,3,22272.9,58.7,0.37,1706.89
2023,ADK90,Canoe,oc1stockmaster,1,22277.9,66.9,0.15,1706.8
2014,ADK90,Canoe,oc4mix,6,22278,69.5,0,1706.89
2015,ADK90,Canoe,voyageur,5,22281,63.9,0,1706.82
2014,ADK90,Canoe,oc1rec,3,22282,69.5,0,1706.89
2010,ADK90,Canoe,oc4mix,4,22284,52.8,0.043,1706.87
2019,ADK90,Kayak,k1unlimited,3,22288,58,0,1706.77
2022,ADK90,Unknown,solorecmaster,1,22290,63.4,0,1706.93
2014,ADK90,Canoe,oc4,9,22291,69.5,0,1706.89
2011,ADK90,Canoe,oc2stockmaster,1,22292,63.9,0,1706.86
2017,ADK90,Canoe,open,NA,22293,51.1,0.484,1706.89
2012,ADK90,Canoe,open,NA,22294,67.4,0,1706.75
2009,ADK90,Canoe,oc2stockwomen,1,22296,57.2,0.016,1706.65
2022,ADK90,Canoe,oc2stockmaster,1,22299.9,63.4,0,1706.93
2016,ADK90,Canoe,oc2am,2,22301,70.2,0.02,1706.83
2008,ADK90,Canoe,oc2stockmixmaster,2,22302,72.3,0,1706.81
2013,ADK90,Canoe,oc4mix,12,22308,51.6,0,1706.88
2015,ADK90,Canoe,oc2stock,3,22316,63.9,0,1706.82
2019,ADK90,Canoe,oc2stockveteran,1,22321,58,0,1706.77
2009,ADK90,Canoe,oc4mix,4,22322,57.2,0.016,1706.65
2025,ADK90,Canoe,oc4stocknc,1,22329.7,58.7,0.37,1706.89
2008,ADK90,Kayak,k1tour,3,22332,72.3,0,1706.81
2008,ADK90,Canoe,oc2stock,4,22336,72.3,0,1706.81
2009,ADK90,Canoe,voyageur,5,22336,57.2,0.016,1706.65
2022,ADK90,Canoe,oc4stockmaster,1,22343.2,63.4,0,1706.93
2010,ADK90,Canoe,open,NA,22345,52.8,0.043,1706.87
2012,ADK90,Canoe,oc2am,3,22360,67.4,0,1706.75
2010,ADK90,Canoe,oc4mix,6,22360,52.8,0.043,1706.87
2008,ADK90,Canoe,oc2stockmaster,5,22367,72.3,0,1706.81
2015,ADK90,Canoe,oc4mix,9,22368,63.9,0,1706.82
2023,ADK90,Canoe,oc4stockmix,9,22374.2,66.9,0.15,1706.8
2012,ADK90,Canoe,oc2stockmixmaster,2,22375,67.4,0,1706.75
2010,ADK90,Canoe,oc4mix,8,22382,52.8,0.043,1706.87
2011,ADK90,Canoe,oc4mix,11,22383,63.9,0,1706.86
2025,ADK90,Canoe,oc2stockmaster,1,22384.9,58.7,0.37,1706.89
2019,ADK90,Canoe,oc2stockveteran,2,22385,58,0,1706.77
2012,ADK90,Canoe,oc2ammix,3,22400,67.4,0,1706.75
2014,ADK90,Canoe,oc2stockmaster,2,22403,69.5,0,1706.89
2017,ADK90,Canoe,open,NA,22404,51.1,0.484,1706.89
2013,ADK90,Canoe,oc2stockmixmaster,2,22405,51.6,0,1706.88
2010,ADK90,Canoe,oc2stockmixmaster,1,22405,52.8,0.043,1706.87
2013,ADK90,Kayak,k1tour,2,22410,51.6,0,1706.88
2014,ADK90,Canoe,open,NA,22417,69.5,0,1706.89
2014,ADK90,Canoe,oc2stock,3,22418,69.5,0,1706.89
2010,ADK90,Canoe,oc2ammix,3,22419,52.8,0.043,1706.87
2009,ADK90,Canoe,oc2stockmaster,2,22421,57.2,0.016,1706.65
2016,ADK90,Kayak,k1unlimited,1,22433,70.2,0.02,1706.83
2008,ADK90,Canoe,oc1rec,2,22434,72.3,0,1706.81
2024,ADK90,Unknown,solorec,1,22439.3,61.6,0,1706.82
2011,ADK90,Canoe,open,NA,22440,63.9,0,1706.86
2010,ADK90,Kayak,k1tour,4,22444,52.8,0.043,1706.87
2016,ADK90,Canoe,oc4mix,9,22444,70.2,0.02,1706.83
2024,ADK90,Canoe,oc2stockncmix,1,22444.5,61.6,0,1706.82
2010,ADK90,Canoe,oc2ammaster,3,22445,52.8,0.043,1706.87
2013,ADK90,Canoe,voyageur,3,22448,51.6,0,1706.88
2008,ADK90,Canoe,oc4,5,22454,72.3,0,1706.81
2018,ADK90,Canoe,open,NA,22454,61.9,0,1706.8
2024,ADK90,Canoe,oc4stockmix,6,22458.1,61.6,0,1706.82
2011,ADK90,Canoe,open,NA,22460,63.9,0,1706.86
2016,ADK90,Canoe,open,NA,22462,70.2,0.02,1706.83
2011,ADK90,Canoe,oc2stock,1,22463,63.9,0,1706.86
2024,ADK90,Kayak,k1sportmaster,3,22470.8,61.6,0,1706.82
2011,ADK90,Kayak,k1unlimited,1,22476,63.9,0,1706.86
2017,ADK90,Canoe,open,NA,22478,51.1,0.484,1706.89
2024,ADK90,Canoe,oc4stockmaster,3,22478.8,61.6,0,1706.82
2008,ADK90,Canoe,oc4mix,6,22483,72.3,0,1706.81
2017,ADK90,Canoe,open,NA,22487,51.1,0.484,1706.89
2018,ADK90,Canoe,oc4stockmix,5,22490,61.9,0,1706.8
2013,ADK90,Canoe,open,NA,22493,51.6,0,1706.88
2011,ADK90,Canoe,oc4mix,10,22494,63.9,0,1706.86
2013,ADK90,Canoe,oc2stockmixmaster,1,22495,51.6,0,1706.88
2017,ADK90,Canoe,oc2ammix,2,22501,51.1,0.484,1706.89
2024,ADK90,Canoe,oc4stockwomenmaster,1,22501.1,61.6,0,1706.82
2015,ADK90,Canoe,oc2stockmixmaster,2,22505,63.9,0,1706.82
2014,ADK90,Canoe,voyageur,3,22508,69.5,0,1706.89
2017,ADK90,Canoe,oc4women,1,22508,51.1,0.484,1706.89
2022,ADK90,Canoe,oc4stockmaster,2,22508.1,63.4,0,1706.93
2013,ADK90,Canoe,oc4mix,13,22519,51.6,0,1706.88
2017,ADK90,Canoe,oc4mix,9,22519,51.1,0.484,1706.89
2018,ADK90,Canoe,open,NA,22519,61.9,0,1706.8
2013,ADK90,Canoe,oc2ammaster,1,22525,51.6,0,1706.88
2010,ADK90,Canoe,oc1rec,2,22532,52.8,0.043,1706.87
2009,ADK90,Canoe,oc4mix,5,22535,57.2,0.016,1706.65
2011,ADK90,Canoe,oc4,4,22535,63.9,0,1706.86
2025,ADK90,Canoe,oc1stockexhibwomen,1,22536.6,58.7,0.37,1706.89
2013,ADK90,Canoe,oc2stockveteran,1,22542,51.6,0,1706.88
2018,ADK90,Canoe,open,NA,22548,61.9,0,1706.8
2011,ADK90,Canoe,oc4,5,22550,63.9,0,1706.86
2023,ADK90,Kayak,k1master,5,22553.3,66.9,0.15,1706.8
2021,ADK90,Canoe,oc4stockmix,4,22556,55.4,0.055,1706.94
2008,ADK90,Canoe,open,NA,22557,72.3,0,1706.81
2025,ADK90,Canoe,oc3stocktour,1,22557.5,58.7,0.37,1706.89
2011,ADK90,Canoe,oc2stockmixmaster,2,22564,63.9,0,1706.86
2010,ADK90,Canoe,oc1rec,3,22567,52.8,0.043,1706.87
2023,ADK90,Canoe,oc4stockwomen,2,22570.2,66.9,0.15,1706.8
2023,ADK90,Canoe,oc4stockmix,7,22588.5,66.9,0.15,1706.8
2010,ADK90,Canoe,oc2stockveteran,1,22589,52.8,0.043,1706.87
2018,ADK90,Canoe,oc2stock,2,22591,61.9,0,1706.8
2016,ADK90,Kayak,k2,3,22593,70.2,0.02,1706.83
2014,ADK90,Canoe,oc4,11,22594,69.5,0,1706.89
2011,ADK90,Canoe,oc2stockmixmaster,3,22599,63.9,0,1706.86
2014,ADK90,Canoe,oc2ammaster,1,22599,69.5,0,1706.89
2014,ADK90,Canoe,oc4,10,22603,69.5,0,1706.89
2012,ADK90,Canoe,oc2stockveteran,3,22604,67.4,0,1706.75
2017,ADK90,Canoe,open,NA,22606,51.1,0.484,1706.89
2010,ADK90,Canoe,oc4mix,9,22616,52.8,0.043,1706.87
2014,ADK90,Canoe,open,NA,22616,69.5,0,1706.89
2021,ADK90,Canoe,oc4stockmix,5,22619,55.4,0.055,1706.94
2014,ADK90,Canoe,oc4,12,22619,69.5,0,1706.89
2024,ADK90,Canoe,oc4stockmix,7,22626.2,61.6,0,1706.82
2017,ADK90,Canoe,open,NA,22627,51.1,0.484,1706.89
2023,ADK90,Kayak,k1master,3,22628.4,66.9,0.15,1706.8
2012,ADK90,Kayak,k1unlimited,3,22632,67.4,0,1706.75
2024,ADK90,Canoe,oc4stockmix,8,22639.9,61.6,0,1706.82
2016,ADK90,Kayak,k1tourveteran,1,22640,70.2,0.02,1706.83
2010,ADK90,Canoe,oc4mix,7,22647,52.8,0.043,1706.87
2014,ADK90,Canoe,oc4mix,12,22648,69.5,0,1706.89
2025,ADK90,Unknown,solorec,2,22650.7,58.7,0.37,1706.89
2025,ADK90,Unknown,solorecveteran,1,22651.9,58.7,0.37,1706.89
2012,ADK90,Canoe,oc2stockmixmaster,4,22652,67.4,0,1706.75
2015,ADK90,Kayak,k1tourmaster,2,22656,63.9,0,1706.82
2021,ADK90,Canoe,oc2mix,2,22657,55.4,0.055,1706.94
2016,ADK90,Canoe,oc2stockmaster,4,22659,70.2,0.02,1706.83
2015,ADK90,Canoe,oc2stock,4,22659,63.9,0,1706.82
2025,ADK90,Canoe,oc4stockmix,6,22659.6,58.7,0.37,1706.89
2016,ADK90,Canoe,oc4,4,22662,70.2,0.02,1706.83
2025,ADK90,Kayak,k1sportmaster,3,22666.2,58.7,0.37,1706.89
2012,ADK90,Canoe,oc2ammix,2,22669,67.4,0,1706.75
2016,ADK90,Canoe,open,NA,22670,70.2,0.02,1706.83
2021,ADK90,Unknown,openmaster,1,22671,55.4,0.055,1706.94
2008,ADK90,Canoe,oc2ammixmaster,4,22679,72.3,0,1706.81
2023,ADK90,Canoe,oc2stock,4,22679.9,66.9,0.15,1706.8
2015,ADK90,Canoe,oc2stock,5,22681,63.9,0,1706.82
2024,ADK90,Kayak,k1sportmaster,4,22682.6,61.6,0,1706.82
2023,ADK90,Canoe,oc4stock,5,22686,66.9,0.15,1706.8
2018,ADK90,Canoe,oc2stockmaster,3,22690,61.9,0,1706.8
2008,ADK90,Canoe,oc2stock,3,22697,72.3,0,1706.81
2016,ADK90,Canoe,open,NA,22704,70.2,0.02,1706.83
2008,ADK90,Canoe,oc2ammixmaster,5,22705,72.3,0,1706.81
2018,ADK90,Canoe,open,NA,22711,61.9,0,1706.8
2022,ADK90,Kayak,k1unlimited,1,22714.4,63.4,0,1706.93
2014,ADK90,Canoe,open,NA,22715,69.5,0,1706.89
2022,ADK90,Canoe,oc2stockopen,1,22728.9,63.4,0,1706.93
2016,ADK90,Canoe,open,NA,22730,70.2,0.02,1706.83
2013,ADK90,Canoe,oc2stockveteran,2,22731,51.6,0,1706.88
2022,ADK90,Canoe,oc2stockmix,1,22735.8,63.4,0,1706.93
2010,ADK90,Canoe,oc2stockveteran,2,22739,52.8,0.043,1706.87
2008,ADK90,Canoe,oc2stockmixmaster,3,22746,72.3,0,1706.81
2009,ADK90,Canoe,oc4,5,22748,57.2,0.016,1706.65
2023,ADK90,Canoe,oc4stockmix,8,22748.6,66.9,0.15,1706.8
2009,ADK90,Canoe,oc2stockmaster,4,22751,57.2,0.016,1706.65
2016,ADK90,Canoe,oc2stock,4,22752,70.2,0.02,1706.83
2014,ADK90,Canoe,open,NA,22752,69.5,0,1706.89
2009,ADK90,Kayak,k1unlimted,1,22755,57.2,0.016,1706.65
2021,ADK90,Canoe,oc4stockwomenmaster,1,22762,55.4,0.055,1706.94
2013,ADK90,Canoe,oc4women,2,22762,51.6,0,1706.88
2015,ADK90,Canoe,oc1recmaster,2,22770,63.9,0,1706.82
2012,ADK90,Canoe,oc2stockmixmaster,3,22784,67.4,0,1706.75
2023,ADK90,Canoe,oc4stockmix,11,22787.2,66.9,0.15,1706.8
2012,ADK90,Canoe,oc2stock,5,22799,67.4,0,1706.75
2018,ADK90,Kayak,k1tour,5,22805,61.9,0,1706.8
2009,ADK90,Canoe,oc2stockmaster,3,22811,57.2,0.016,1706.65
2018,ADK90,Canoe,oc2stockmix,2,22811,61.9,0,1706.8
2012,ADK90,Canoe,oc2stockveteran,5,22817,67.4,0,1706.75
2023,ADK90,Canoe,oc2stockmaster,1,22823.9,66.9,0.15,1706.8
2023,ADK90,Canoe,oc4stockmix,10,22828.3,66.9,0.15,1706.8
2023,ADK90,Kayak,k1master,4,22833.7,66.9,0.15,1706.8
2016,ADK90,Canoe,open,NA,22835,70.2,0.02,1706.83
2024,ADK90,Canoe,oc2stockmixveteran,1,22839.1,61.6,0,1706.82
2017,ADK90,Guideboat,g1,1,22840,51.1,0.484,1706.89
2008,ADK90,Canoe,oc4,4,22842,72.3,0,1706.81
2018,ADK90,Canoe,oc2stockmixmaster,1,22842,61.9,0,1706.8
2009,ADK90,Kayak,k1tourmaster,1,22856,57.2,0.016,1706.65
2013,ADK90,Canoe,voyageur,4,22857,51.6,0,1706.88
2012,ADK90,Canoe,open,NA,22858,67.4,0,1706.75
2016,ADK90,Canoe,oc4,6,22860,70.2,0.02,1706.83
2011,ADK90,Canoe,oc2ammix,3,22861,63.9,0,1706.86
2018,ADK90,Canoe,oc2am,1,22868,61.9,0,1706.8
2014,ADK90,Canoe,open,NA,22870,69.5,0,1706.89
2015,ADK90,Canoe,open,NA,22870,63.9,0,1706.82
2023,ADK90,Canoe,oc2stockgoldnc,1,22876.3,66.9,0.15,1706.8
2016,ADK90,Canoe,oc4women,2,22878,70.2,0.02,1706.83
2023,ADK90,Canoe,oc2stock,3,22879.7,66.9,0.15,1706.8
2013,ADK90,Canoe,open,NA,22880,51.6,0,1706.88
